Window,Label,Max_Acc,Mean_Acc,Std_Acc,Max_Gyro,Mean_Gyro,Std_Gyro,Rep_Count,Smoothness
1147,2,1.07035,0.345639,0.198129,2.18324,0.751267,0.359676,4,0.0750488
1148,2,0.854523,0.350442,0.174585,1.85853,0.638902,0.295726,4,0.0609837
1149,2,0.800616,0.331996,0.155693,1.7817,0.858844,0.431059,4,0.0518184
1150,2,0.800616,0.341789,0.150827,1.7817,0.9434,0.427567,3,0.0529853
1151,2,0.945746,0.342186,0.163557,1.61397,0.755911,0.353805,3,0.0576554
1152,2,0.945746,0.332818,0.161049,1.80813,0.876828,0.419622,3,0.0589847
1153,2,0.949678,0.343131,0.174801,2.2713,0.888254,0.44292,4,0.073196
1154,2,0.949678,0.344332,0.184698,2.44857,0.819555,0.429027,5,0.0699425
1155,2,0.844909,0.326964,0.164491,2.44857,0.750915,0.407974,3,0.057472
1156,5,0.21016,0.0656678,0.0319207,1.60245,0.22703,0.274663,2,0.0136871
1157,5,0.110438,0.0426469,0.0241495,0.262911,0.110129,0.0544438,2,0.00526397
1158,5,0.108969,0.0352462,0.015569,0.262337,0.0850126,0.0530779,3,0.00911167
1159,5,0.108969,0.0348816,0.0182263,0.262337,0.0790596,0.0517702,3,0.00920377
1160,5,0.228002,0.0534624,0.0490386,0.807439,0.121507,0.14837,2,0.0106937
1161,5,0.228002,0.0710692,0.0500492,0.807439,0.20208,0.191941,3,0.016684
1162,5,0.219126,0.056169,0.0334367,0.757062,0.193446,0.155284,2,0.0156697
1163,5,0.102084,0.0345233,0.0233456,0.593921,0.106742,0.0939875,4,0.00987447
1164,5,0.0466552,0.0178592,0.0082006,0.214341,0.054626,0.0271519,0,0.00404378
1165,5,0.0410475,0.0176115,0.0063838,0.108288,0.0495613,0.0200119,0,0.00300095
1166,5,0.0285715,0.0133487,0.00682636,0.106671,0.0413073,0.0193325,0,0.00240974
1167,5,0.0285715,0.0097592,0.00520828,0.106671,0.0420057,0.0171891,0,0.0025081
1168,5,0.0261141,0.0120882,0.00493486,0.0801824,0.0420702,0.0181196,0,0.0024893
1169,5,0.0259351,0.0126125,0.00518079,0.0960643,0.0370609,0.0197497,0,0.00271427
1170,5,0.202262,0.08528,0.053317,0.442092,0.13803,0.0813687,3,0.00641304
1171,5,0.0954031,0.0432768,0.0200878,0.394089,0.118734,0.0775489,4,0.0100118
1172,5,0.0954031,0.0321468,0.023143,0.394089,0.0919646,0.0774813,4,0.00945096
1173,5,0.056641,0.0227222,0.0107496,0.242996,0.0524752,0.0397575,2,0.00309909
1174,5,0.056641,0.0247109,0.00976163,0.242996,0.0531521,0.0388355,0,0.00329655
1175,5,0.0372386,0.0165102,0.00721663,0.118383,0.0395931,0.0202786,0,0.00306661
1176,5,0.0310235,0.0126921,0.00527803,0.0755044,0.0279135,0.0137107,0,0.00242784
1177,5,0.0199141,0.0114198,0.00404007,0.0662487,0.0309163,0.0115691,0,0.00198854
1178,5,0.0236411,0.011439,0.00410018,0.0670161,0.0370083,0.0137307,0,0.00200919
1179,5,0.0236411,0.0122513,0.00444815,0.0670161,0.0305255,0.0159847,0,0.002044
1180,5,0.021752,0.0119804,0.00412368,0.057062,0.0228335,0.0113947,0,0.00179081
1181,5,0.021752,0.0114818,0.00426909,0.0564574,0.0235547,0.0118328,0,0.00173759
1182,5,0.0842829,0.0132813,0.0127017,0.843673,0.07669,0.166761,0,0.00266613
1183,4,0.347855,0.0836441,0.0680761,0.561905,0.197271,0.110079,2,0.0149056
1184,4,0.0832838,0.0263952,0.0176289,0.201587,0.118407,0.034804,1,0.00555193
1185,4,0.145237,0.0306361,0.0243584,0.374058,0.110601,0.0577434,2,0.0115038
1186,4,0.145237,0.0329996,0.023377,0.374058,0.0909391,0.0719136,2,0.0115871
1187,4,0.0596704,0.0168169,0.0112624,0.196919,0.0587746,0.0434997,0,0.00459752
1188,4,0.0291139,0.0107866,0.00587785,0.145768,0.0529442,0.0311138,0,0.00248786
1189,4,0.0291139,0.0105332,0.00529068,0.145768,0.0392771,0.0288892,0,0.00242237
1190,4,0.0210634,0.0109536,0.00444246,0.0895418,0.0292533,0.0161178,0,0.00180091
1191,4,0.0258066,0.0102326,0.00469217,0.0714696,0.0299499,0.0167715,0,0.00188337
1192,4,0.0362766,0.0155884,0.00963118,0.127357,0.0344797,0.0245643,0,0.00259938
1193,4,0.0362766,0.0188805,0.00742316,0.127357,0.0326563,0.0228454,0,0.00254001
1194,4,0.154295,0.0188304,0.0216192,0.73007,0.0501758,0.097791,1,0.0104645
1195,4,0.120928,0.0563683,0.0286865,0.601297,0.308739,0.128352,2,0.00502842
1196,4,0.0660821,0.0336993,0.0142521,0.314545,0.157396,0.064959,3,0.00460118
1197,4,0.0857156,0.0347029,0.0165313,0.215202,0.100919,0.0402458,3,0.0053867
1198,4,0.0857156,0.0247432,0.0184959,0.17682,0.0602378,0.0395921,2,0.0045919
1199,4,0.0465599,0.0173084,0.00914914,0.169948,0.0449917,0.0278511,0,0.00466989
1200,4,0.0489858,0.01824,0.0104318,0.169948,0.0548324,0.0288545,0,0.00492303
1201,4,0.0489858,0.0143864,0.00866665,0.124982,0.0408934,0.025497,0,0.00396027
1202,4,0.03474,0.0124123,0.0061501,0.119555,0.0293106,0.0184867,0,0.00378559
1203,4,0.0461978,0.0133945,0.00702351,0.157938,0.0358879,0.0235,0,0.00487968
1204,4,0.047465,0.0163055,0.00826334,0.176095,0.0441601,0.0317069,0,0.00475415
1205,4,0.047465,0.0165803,0.00724211,0.176095,0.0385641,0.027265,0,0.00302328
1206,4,0.0299039,0.0147078,0.00617834,0.0970055,0.0294038,0.0168852,0,0.0030087
1207,4,0.0299039,0.0149148,0.00603333,0.0970055,0.0290846,0.0169602,0,0.00276116
1208,4,0.0292958,0.0147993,0.00545125,0.0648803,0.0302206,0.0136745,0,0.00286743
1209,6,1.2161,0.343587,0.293201,1.00541,0.596679,0.163902,2,0.0319813
1210,6,0.296732,0.0947781,0.0641976,1.00541,0.415635,0.201744,2,0.0244377
1211,6,0.149557,0.0362804,0.0305625,0.731916,0.207936,0.127934,2,0.0115327
1212,6,0.0375317,0.0127756,0.00766471,0.285383,0.0833348,0.0665766,0,0.00411318
1213,6,0.0460472,0.0110014,0.00627428,0.109848,0.0393459,0.0170175,0,0.00360487
1214,6,0.0460472,0.0151993,0.00766259,0.13184,0.046132,0.0208832,0,0.0040121
1215,6,0.0366636,0.0169332,0.00655364,0.13184,0.044247,0.0220265,0,0.00342058
1216,6,0.0423809,0.0200626,0.00847487,0.0953612,0.0350185,0.0167358,0,0.00296966
1217,6,0.0423809,0.0235755,0.00880195,0.0900325,0.0376114,0.0160425,0,0.00199933
1218,6,0.0374774,0.0211307,0.00799939,0.0908147,0.0353835,0.0201197,0,0.00194105
1219,6,0.0483138,0.0226505,0.0093783,0.100225,0.0355245,0.0247785,0,0.00258176
1220,6,0.0483138,0.0186537,0.0111642,0.100225,0.0320393,0.0220007,3,0.00269347
1221,6,0.0405483,0.0148411,0.00675518,0.0990514,0.025765,0.0148977,0,0.0028752
1222,6,0.067443,0.0196136,0.00949712,0.19241,0.0440916,0.0355308,0,0.00371571
1223,6,0.238598,0.108767,0.0679486,0.842789,0.422717,0.184233,2,0.0129302
1224,6,0.18644,0.0392814,0.0331674,0.497572,0.20741,0.100802,1,0.00779654
1225,6,0.0540275,0.0229744,0.0107991,0.246221,0.105751,0.0591253,0,0.00516501
1226,6,0.057532,0.0216844,0.0126725,0.202215,0.0699307,0.033999,5,0.00633973
1227,6,0.057532,0.0191306,0.0111688,0.159698,0.063513,0.0249576,0,0.00553916
1228,6,0.0430897,0.0165307,0.00734286,0.16734,0.0532804,0.027296,0,0.00401455
1229,6,0.0430897,0.0161137,0.00748432,0.16734,0.0375745,0.0228587,0,0.00376888
1230,6,0.0322056,0.0140799,0.00666203,0.0730523,0.0314181,0.0145824,0,0.00343684
1231,6,0.0322056,0.014627,0.00611805,0.140772,0.0358097,0.0224602,0,0.00383171
1232,6,0.0311336,0.0151225,0.00659715,0.140772,0.0374914,0.0241915,0,0.00334333
1233,6,0.0311336,0.0145071,0.00764957,0.106782,0.0307098,0.0174923,0,0.00266207
1234,6,0.0309455,0.0132872,0.00626853,0.0609596,0.0261718,0.0121618,0,0.00272716
1235,6,0.0303355,0.0133484,0.00558914,0.0609539,0.0271077,0.0128401,0,0.00257803
1236,6,0.0360304,0.0122651,0.00677024,0.0609539,0.0267367,0.0128986,0,0.00333914
1237,6,0.066395,0.0160453,0.0120124,0.217065,0.0484323,0.0500626,0,0.00600358
1238,1,0.753944,0.313531,0.151219,1.86007,0.850394,0.358598,4,0.064342
1239,1,0.753944,0.317098,0.147918,1.89717,0.767832,0.37427,5,0.0644124
1240,1,0.7644,0.307586,0.148434,1.89717,0.749537,0.372822,4,0.0668283
1241,1,0.7644,0.302194,0.153365,2.08406,0.72776,0.385605,4,0.07399
1242,1,0.812578,0.319757,0.159489,2.32004,0.765652,0.42635,5,0.0887223
1243,1,0.812578,0.323502,0.147929,2.32004,0.79133,0.407552,5,0.0863177
1244,1,0.692561,0.302956,0.128117,1.99579,0.74111,0.390176,3,0.0677932
1245,1,0.692561,0.291223,0.130503,1.87534,0.684116,0.373431,3,0.0620849
1246,1,0.711495,0.29782,0.142275,1.85197,0.703835,0.340459,5,0.0573783
1247,1,0.758957,0.315816,0.155635,1.85197,0.773293,0.358761,4,0.0624736
1248,1,0.758957,0.304932,0.148951,2.04245,0.790639,0.374573,4,0.0640775
1249,1,0.666147,0.286171,0.11895,2.04245,0.729376,0.34231,4,0.0592297
1250,1,0.742112,0.284104,0.125047,2.70184,0.74579,0.445455,3,0.0690732
1251,1,0.886217,0.28607,0.157255,2.70184,0.753733,0.458539,3,0.0700994
1252,1,0.611309,0.3028,0.125384,2.72388,0.907851,0.486738,5,0.0588637
1253,1,0.706726,0.309271,0.150809,2.48934,0.856817,0.443162,5,0.0634981
1254,1,0.706726,0.292573,0.144552,2.48934,0.73311,0.375275,3,0.0590241
1255,1,0.919813,0.29928,0.148193,1.99171,0.685982,0.319863,3,0.0692466
1256,1,0.919813,0.311874,0.15207,2.79722,0.741483,0.395492,5,0.0759573
1257,1,0.627365,0.305804,0.125146,2.79722,0.790476,0.422069,4,0.0509285
1258,1,0.716018,0.306908,0.134237,1.78658,0.824103,0.409552,4,0.0600493
1259,1,0.761817,0.318375,0.152852,2.29284,0.828611,0.451575,4,0.0764827
1260,1,0.761817,0.313372,0.156209,2.29284,0.77954,0.420259,4,0.0740863
1261,1,0.74043,0.302306,0.142942,1.89381,0.738421,0.375609,4,0.0616586
1262,1,0.660679,0.284734,0.141031,1.91586,0.72925,0.395229,5,0.0745153
1263,1,0.702306,0.282901,0.139083,2.24816,0.718099,0.384844,4,0.0805832
1264,1,0.702306,0.300475,0.130002,2.35159,0.753567,0.40156,5,0.0677185
1265,1,1.10502,0.28908,0.165598,2.61951,0.749994,0.441296,3,0.092942
1266,3,1.26039,0.490864,0.278817,3.17488,1.09978,0.575372,5,0.123152
1267,3,1.23527,0.484638,0.289364,2.65124,0.875944,0.536312,5,0.117036
1268,3,1.25455,0.458064,0.267741,2.90072,1.20661,0.732245,4,0.118879
1269,3,1.25455,0.461997,0.244684,2.90072,1.25581,0.654259,4,0.120913
1270,3,1.17719,0.480006,0.244261,2.74728,1.12857,0.610693,4,0.123351
1271,3,1.29228,0.499953,0.266155,2.88137,1.20395,0.6439,5,0.122305
1272,3,1.29228,0.500924,0.26073,3.0925,1.11248,0.616712,4,0.119172
1273,3,1.25629,0.491969,0.257617,3.0925,1.17088,0.612711,4,0.119136
1274,3,1.70623,0.508862,0.287556,3.72849,1.32134,0.812556,5,0.150163
1275,3,1.27222,0.47414,0.259906,3.48346,1.11312,0.655734,5,0.129606
1276,3,1.31682,0.45809,0.261401,4.275,1.22592,0.717121,4,0.116362
1277,3,1.31682,0.43601,0.267807,4.275,1.0987,0.75502,4,0.11534
1278,3,1.45127,0.454431,0.27511,2.40193,0.947114,0.518093,5,0.128959
1279,3,1.45127,0.487501,0.251913,2.54539,1.07506,0.503583,5,0.122936
1280,3,1.38831,0.471817,0.240784,2.66492,0.983653,0.523873,4,0.111077
1281,3,1.38831,0.44589,0.255074,2.66492,0.928858,0.518832,4,0.115189
1282,3,1.19504,0.433191,0.265652,2.37353,0.965118,0.484318,4,0.107034
1283,3,1.2681,0.464374,0.289859,3.73007,0.97017,0.607668,5,0.11725
1284,3,1.2681,0.445139,0.245588,3.73007,1.13034,0.691901,5,0.106746
1285,3,1.14811,0.432164,0.214318,2.89303,1.21472,0.604155,5,0.102043
1286,3,1.25997,0.464415,0.234896,3.0227,1.25232,0.587112,4,0.120601
1287,3,1.25997,0.494551,0.258348,3.0227,1.19547,0.539596,5,0.126321
1288,3,1.22938,0.501352,0.258835,2.36384,1.05807,0.413524,4,0.114565
1289,3,1.60223,0.500165,0.269362,2.81833,1.07031,0.538707,5,0.124243
1290,2,0.959543,0.359031,0.170832,2.48611,0.902186,0.439472,4,0.0717913
1291,2,0.880033,0.342464,0.171959,2.081,0.740102,0.441352,4,0.0699165
1292,2,1.05284,0.352553,0.170253,2.26993,0.952601,0.55652,3,0.0739141
1293,2,1.05284,0.366239,0.158458,2.26993,0.993231,0.49102,4,0.0790373
1294,2,1.02605,0.349347,0.186741,2.23296,0.772974,0.396225,3,0.0728845
1295,2,1.02605,0.362558,0.205299,2.23296,0.891931,0.481524,4,0.0786827
1296,2,0.834868,0.346368,0.176976,2.12334,0.878044,0.4599,5,0.0658007
1297,2,0.872662,0.332261,0.175218,1.9245,0.825866,0.398275,4,0.0685793
1298,2,0.872662,0.327612,0.184679,1.75718,0.808253,0.380144,4,0.0741389
1299,2,0.868113,0.362721,0.168691,2.21075,0.821797,0.416484,4,0.066469
1300,2,0.818534,0.360994,0.179819,2.04495,0.754943,0.398039,4,0.066031
1301,2,0.818534,0.394147,0.162479,2.77617,0.968184,0.509534,4,0.0711839
1302,2,0.85392,0.378062,0.151593,2.77617,0.980642,0.522064,4,0.0758892
1303,2,1.08739,0.347242,0.182847,2.23404,0.848522,0.455272,4,0.092271
1304,2,1.08739,0.371135,0.197717,2.68285,1.0692,0.61114,4,0.0897008
1305,2,1.03564,0.371303,0.179581,2.68285,1.07108,0.590625,4,0.0660577
1306,2,0.749851,0.346118,0.1582,1.95729,0.828448,0.406566,5,0.0638401
1307,2,1.25088,0.362042,0.211229,2.88149,0.871117,0.488019,3,0.0969586
1308,2,0.919668,0.390359,0.183133,2.88149,0.901182,0.50527,4,0.0822715
1309,2,1.15625,0.399474,0.201596,2.17521,1.13891,0.47925,4,0.0958542
1310,2,1.15625,0.357305,0.193617,2.17521,0.949786,0.542054,4,0.0882902
1311,2,0.98735,0.369488,0.201032,4.25946,0.993396,0.703877,4,0.0691848
1312,2,0.98735,0.387548,0.190543,4.25946,1.12017,0.67125,3,0.0705757
1313,2,0.691115,0.354776,0.151264,2.337,0.904989,0.464998,5,0.0632754
1314,2,0.947768,0.331767,0.157623,2.337,0.742226,0.446824,4,0.0672935
1315,5,0.0777854,0.0268768,0.0125098,0.974361,0.219303,0.273066,2,0.00465287
1316,5,0.0402265,0.0199348,0.0069947,0.121521,0.0397085,0.0227016,0,0.00305262
1317,5,0.0402265,0.0134276,0.00649515,0.0567092,0.0283516,0.0128843,0,0.00290183
1318,5,0.0289944,0.0123112,0.00570016,0.0493075,0.0248393,0.00827088,0,0.00183616
1319,5,0.0289944,0.0123636,0.00528011,0.0393257,0.0243977,0.00639404,0,0.0015265
1320,5,0.0275318,0.0114864,0.00444862,0.101629,0.0344114,0.0232281,0,0.0020781
1321,5,0.0791442,0.0213661,0.0155373,0.175592,0.0619316,0.0367935,2,0.00447828
1322,5,0.0791442,0.0274309,0.0144729,0.175592,0.0624003,0.034344,3,0.00436741
1323,5,0.0444392,0.0193987,0.011077,0.0953659,0.0405771,0.0184768,2,0.00183956
1324,5,0.0376009,0.0124758,0.00735383,0.0668103,0.0306724,0.0137021,0,0.00180101
1325,5,0.0280611,0.0130997,0.00494093,0.132961,0.04606,0.0302538,0,0.00222351
1326,5,0.0280611,0.0141855,0.00521397,0.132961,0.0553211,0.0264417,0,0.00232952
1327,5,0.027699,0.0139178,0.00514865,0.0882428,0.0358661,0.0210313,0,0.00188298
1328,5,0.02587,0.0120074,0.00491878,0.0650674,0.0206647,0.0163187,0,0.00153597
1329,5,0.0958648,0.0141796,0.0192273,0.66865,0.0503447,0.107704,1,0.0024932
1330,5,0.213151,0.0979493,0.0588194,0.216406,0.0786462,0.0392213,3,0.00445807
1331,5,0.0828479,0.0328242,0.0179353,0.0833406,0.0484926,0.018338,1,0.00221717
1332,5,0.0451871,0.0193262,0.00995476,0.0743317,0.039709,0.0149948,0,0.00179736
1333,5,0.0384935,0.0165526,0.00775637,0.0536784,0.0301161,0.0102938,0,0.00159819
1334,5,0.0267778,0.0123856,0.00523797,0.0423853,0.024992,0.00753962,0,0.00227725
1335,5,0.0293811,0.0138974,0.00586828,0.0507292,0.0253876,0.0114924,0,0.00227734
1336,5,0.0360769,0.0179693,0.00675369,0.077996,0.0277918,0.0171027,0,0.00247734
1337,5,0.0360769,0.0175025,0.00799366,0.202197,0.0523396,0.0403752,0,0.00364602
1338,5,0.0327417,0.016128,0.00766312,0.202197,0.0654662,0.0389855,0,0.00356618
1339,5,0.0391775,0.0172652,0.00806563,0.113238,0.0471554,0.0275603,0,0.00412357
1340,5,0.0435597,0.0197551,0.00808735,0.125604,0.0425744,0.0216857,0,0.00442864
1341,5,0.0435597,0.0202559,0.00831168,0.220229,0.0556981,0.038948,0,0.00374376
1342,5,0.0409043,0.0160005,0.00884352,0.220229,0.0657278,0.0501408,0,0.0033442
1343,4,0.358198,0.121962,0.11094,1.28252,0.392917,0.391795,1,0.010334
1344,4,0.0644374,0.0277739,0.014931,0.149639,0.064669,0.0303512,3,0.00247198
1345,4,0.0647023,0.0243854,0.0153608,0.194415,0.0651893,0.0378499,3,0.00319064
1346,4,0.0809661,0.0377132,0.0171983,0.194415,0.0778474,0.0474439,3,0.0040404
1347,4,0.119596,0.0421767,0.0285747,0.193984,0.0783761,0.0569659,2,0.00415891
1348,4,0.16988,0.0513356,0.0376284,0.206511,0.10143,0.0603808,2,0.00771617
1349,4,0.16988,0.0510414,0.0306676,0.206511,0.0720852,0.0614384,2,0.00783471
1350,4,0.0730708,0.0270987,0.0207187,0.116307,0.0254751,0.0187671,2,0.00421883
1351,4,0.0297747,0.00956554,0.00552513,0.0686249,0.01702,0.0117521,0,0.00280148
1352,4,0.013911,0.00579865,0.00296519,0.0216519,0.0117915,0.00427275,0,0.00141262
1353,4,0.0172641,0.00523827,0.00289231,0.0199531,0.0099747,0.00409602,0,0.00163473
1354,4,0.0172641,0.00561603,0.00293296,0.0240071,0.00910928,0.0040216,0,0.00162066
1355,4,0.660885,0.21296,0.195863,0.773745,0.529159,0.0910421,0,0.00717472
1356,4,0.0905775,0.0474731,0.0210697,0.633933,0.394374,0.128517,3,0.00497076
1357,4,0.0615482,0.0308958,0.0132151,0.506753,0.213807,0.107238,5,0.00566639
1358,4,0.0623117,0.0297073,0.0140302,0.254142,0.0961348,0.0622124,4,0.0062234
1359,4,0.0623117,0.0235293,0.0127324,0.178383,0.0408786,0.0300662,4,0.00568179
1360,4,0.0421746,0.0122637,0.00915017,0.0629657,0.0238409,0.00824882,0,0.00263668
1361,4,0.016911,0.00613166,0.00287222,0.0381267,0.0196938,0.00707073,0,0.00237534
1362,4,0.0222779,0.00778575,0.00428318,0.0312641,0.014451,0.00588621,0,0.00198979
1363,4,0.0222779,0.00770781,0.00466955,0.0291066,0.0131335,0.00574259,0,0.00227317
1364,4,0.0169018,0.00668088,0.00350447,0.0252953,0.00973142,0.00451149,0,0.00218482
1365,4,0.0169018,0.00719291,0.00367199,0.0238929,0.00911873,0.00515057,0,0.00181778
1366,4,0.0157094,0.00650729,0.00359797,0.0238929,0.0110297,0.00567571,0,0.00152697
1367,4,0.0180782,0.00673353,0.00366998,0.0220705,0.0103079,0.00538468,0,0.0020817
1368,4,0.025677,0.00870128,0.00526864,0.130753,0.0162701,0.0198018,0,0.00282321
1369,6,0.904669,0.195971,0.218036,2.05599,0.523485,0.368162,2,0.0235471
1370,6,0.116155,0.0284621,0.0141989,0.397025,0.260616,0.0890772,1,0.00367898
1371,6,0.0352366,0.01711,0.00653676,0.310013,0.137105,0.0635964,0,0.00251364
1372,6,0.0283344,0.0136269,0.00588339,0.117438,0.0623317,0.0311517,0,0.00252012
1373,6,0.0283344,0.0139584,0.00579884,0.0643898,0.0289376,0.0141385,0,0.00153939
1374,6,0.0326726,0.0153493,0.00678532,0.090717,0.0358914,0.0197234,0,0.00208047
1375,6,0.0326726,0.0163566,0.00711349,0.090717,0.0354516,0.019965,0,0.00211131
1376,6,0.0271385,0.0138944,0.00582532,0.0695487,0.0283511,0.0153546,0,0.00310472
1377,6,0.0276175,0.0132974,0.00568719,0.109655,0.0357251,0.0231008,0,0.00328335
1378,6,0.0276175,0.0135414,0.00534951,0.109655,0.0356787,0.0239891,0,0.0025648
1379,6,0.0257022,0.0133401,0.00465686,0.094337,0.0267621,0.0184125,0,0.00227466
1380,6,0.0247234,0.0119456,0.00486447,0.0682509,0.023955,0.0150229,0,0.00187682
1381,6,0.020867,0.0108361,0.00449632,0.0682509,0.0208376,0.0147778,0,0.00177915
1382,6,0.176103,0.0379078,0.0453991,0.416947,0.0884758,0.111007,2,0.00638012
1383,6,0.426522,0.0792037,0.0978215,1.04016,0.370593,0.175975,1,0.014363
1384,6,0.0406227,0.0184183,0.00749719,0.331491,0.185506,0.0835772,0,0.00154253
1385,6,0.0406227,0.0193159,0.00725197,0.221692,0.0704588,0.0662266,0,0.00147535
1386,6,0.0355881,0.0187277,0.00703761,0.0875633,0.0352447,0.0195897,0,0.00123901
1387,6,0.0355881,0.0163536,0.00780273,0.0875633,0.0434875,0.0164419,0,0.00122666
1388,6,0.039473,0.0156017,0.00847228,0.117427,0.0460671,0.0216661,0,0.00147889
1389,6,0.039473,0.0159135,0.00825719,0.117427,0.0397286,0.0245067,0,0.00159382
1390,6,0.0320789,0.0152092,0.0064763,0.0768144,0.0349575,0.0175295,0,0.00148741
1391,6,0.093741,0.0169021,0.0125592,0.236525,0.0453492,0.041455,1,0.00353609
1392,6,0.102826,0.0250017,0.0196719,0.236525,0.0533368,0.0463832,2,0.00495418
1393,6,0.102826,0.0263496,0.017113,0.158118,0.04874,0.0296172,1,0.0046294
1394,6,0.0472839,0.0185236,0.00880869,0.156695,0.0435151,0.0296945,0,0.0036386
1395,6,0.0342485,0.0148399,0.0062548,0.156695,0.0423763,0.0299415,0,0.0025837
1396,1,0.455136,0.183315,0.0798728,1.204,0.358595,0.187575,3,0.0271323
1397,1,0.678769,0.231855,0.100814,1.93139,0.43686,0.303978,4,0.0409183
1398,1,0.693857,0.260857,0.129357,1.93139,0.489398,0.356662,5,0.0552084
1399,1,0.801603,0.263875,0.13567,1.56495,0.510393,0.354803,4,0.0586792
1400,1,0.846624,0.270491,0.135308,1.72643,0.503981,0.35426,4,0.0660147
1401,1,0.846624,0.285024,0.146934,1.87108,0.509424,0.356599,4,0.0730756
1402,1,0.925056,0.295601,0.15237,2.3407,0.565046,0.402428,5,0.08849
1403,1,0.925056,0.278792,0.14831,2.3407,0.653853,0.404111,5,0.0850273
1404,1,0.878965,0.269251,0.14051,2.0544,0.676003,0.372023,4,0.0733213
1405,1,0.878965,0.284709,0.132351,1.83751,0.612123,0.356567,4,0.0704058
1406,1,0.890651,0.295188,0.13293,2.16713,0.571852,0.361174,4,0.062991
1407,1,0.890651,0.321451,0.15506,2.17065,0.658393,0.433795,5,0.0780801
1408,1,0.990824,0.325863,0.165184,2.74019,0.704345,0.45562,5,0.0858751
1409,1,0.990824,0.296886,0.153002,2.74019,0.622233,0.420241,4,0.0713796
1410,1,0.979801,0.28894,0.147468,1.88673,0.587859,0.382555,4,0.0733844
1411,1,0.688322,0.273615,0.122652,2.24179,0.801333,0.351311,3,0.047152
1412,1,0.831734,0.31367,0.145584,2.28373,0.74604,0.344159,5,0.0686186
1413,1,0.831734,0.327667,0.150442,2.28373,0.669569,0.396738,5,0.0761898
1414,1,0.810506,0.302111,0.142865,2.10298,0.579961,0.383705,4,0.0704064
1415,1,0.739209,0.307984,0.14456,2.37,0.603132,0.391049,4,0.0643536
1416,1,0.888075,0.304845,0.147421,2.62034,0.629883,0.431116,5,0.0684913
1417,1,0.888075,0.288421,0.135279,2.62034,0.589447,0.433795,4,0.0639618
1418,1,0.74064,0.316256,0.135294,2.35298,0.592822,0.411632,4,0.0551202
1419,1,0.807256,0.339719,0.143777,2.35298,0.581895,0.366499,5,0.0660341
1420,1,0.807256,0.338423,0.143106,2.01045,0.579885,0.332668,4,0.0742662
1421,1,0.846357,0.354359,0.161465,2.1331,0.654084,0.385852,5,0.0829717
1422,1,0.914219,0.334053,0.167833,2.51614,0.619239,0.440422,5,0.0864907
1423,1,0.914219,0.300226,0.14467,2.51614,0.565945,0.399986,4,0.0808227
1424,1,0.8278,0.286099,0.149352,2.00751,0.599968,0.351374,4,0.0746536
1425,3,1.08237,0.21009,0.16088,1.88049,0.531072,0.247895,3,0.0786702
1426,3,1.08237,0.232583,0.179776,1.88049,0.50345,0.257991,3,0.0843087
1427,3,1.06184,0.245578,0.182254,1.33609,0.636657,0.294262,4,0.0814333
1428,3,1.27345,0.287116,0.235972,3.12686,0.773838,0.447767,4,0.109644
1429,3,1.27345,0.290203,0.243417,3.12686,0.683737,0.498265,4,0.113456
1430,3,1.07145,0.292943,0.230652,2.24502,0.704367,0.438958,4,0.103023
1431,3,1.09084,0.308522,0.227374,2.3373,0.785599,0.433766,3,0.0998386
1432,3,1.09084,0.278664,0.200049,2.3373,0.719263,0.385072,3,0.0971401
1433,3,1.06613,0.273977,0.198324,2.00117,0.628501,0.345652,3,0.0898347
1434,3,1.08471,0.286013,0.219731,1.70631,0.547587,0.325755,3,0.0919201
1435,3,1.00753,0.272603,0.189981,1.64517,0.470636,0.23834,4,0.0856013
1436,3,0.951287,0.280268,0.185879,1.12057,0.465923,0.193675,4,0.0775101
1437,3,1.00208,0.308139,0.194132,1.7338,0.74958,0.382917,4,0.080689
